Company,TypeName,Inches,ScreenResolution,Cpu,Ram,Memory,Gpu,OpSys,Weight,Price,Ram_capacity,Ram_model,Touchscreen,Screen_resolution,Brand_RAM,Model,Clockspeed,Memory1,Memory2,Capacity1,Storage_Type_1,Capacity2,Storage_Type_2
Lenovo,Ultrabook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,8GB,1TB HDD,Intel HD Graphics 620,Windows 10,2.38,674.5,8,,0,1366x768,Intel,Core i5 7200U,2.5,1TB HDD,,1000,HDD,,
HP,Ultrabook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,8GB,1TB HDD,Intel HD Graphics 620,Windows 10,1.95,677.7,8,,0,1366x768,Intel,Core i5 7200U,2.5,1TB HDD,,1000,HDD,,
Toshiba,Ultrabook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8GB,1TB HDD,Intel HD Graphics 620,Windows 10,2.0,680.3,8,,0,1920x1080,Intel,Core i5 7200U,2.5,1TB HDD,,1000,HDD,,
HP,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8GB,1TB HDD,Nvidia GeForce 930MX,Windows 10,2.63,690.5,8,,0,1920x1080,Intel,Core i5 7200U,2.5,1TB HDD,,1000,HDD,,
Microsoft,Notebook,15.6,Touchscreen 2256x1504,Intel Core i5 7200U 2.5GHz,8GB,1TB HDD,Intel HD Graphics 620,Windows 10,1.252,696.3,8,,1,2256x1504,Intel,Core i5 7200U,2.5,1TB HDD,,1000,HDD,,
Toshiba,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,8GB,1TB HDD,Intel HD Graphics 620,Windows 10,1.25,696.9,8,,0,1366x768,Intel,Core i5 7200U,2.5,1TB HDD,,1000,HDD,,
Lenovo,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8GB,1TB HDD,Nvidia GeForce 940MX,Windows 10,1.5,702.7,8,,0,1920x1080,Intel,Core i5 7200U,2.5,1TB HDD,,1000,HDD,,
Asus,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8GB,1TB HDD,Intel HD Graphics 620,Windows 10,2.37,702.7,8,,0,1920x1080,Intel,Core i5 7200U,2.5,1TB HDD,,1000,HDD,,
Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8GB,1TB HDD,Intel HD Graphics 620,Windows 10,1.9,714.2,8,,0,1920x1080,Intel,Core i5 7200U,2.5,1TB HDD,,1000,HDD,,
Dell,Ultrabook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8GB,1TB HDD,Intel HD Graphics 620 ,Windows 10,1.6,715.4,8,,0,1920x1080,Intel,Core i5 7200U,2.5,1TB HDD,,1000,HDD,,
Dell,Ultrabook,17.3,1366x768,Intel Core i5 7200U 2.5GHz,8GB,1TB HDD,Intel HD Graphics 620,Windows 10,1.6,720.4,8,,0,1366x768,Intel,Core i5 7200U,2.5,1TB HDD,,1000,HDD,,
Asus,Ultrabook,17.3,IPS Panel Quad HD+ 3200x1800,Intel Core i5 7200U 2.5GHz,8GB,1TB HDD,Intel HD Graphics 620,Windows 10,1.2,721.8,8,,0,3200x1800,Intel,Core i5 7200U,2.5,1TB HDD,,1000,HDD,,
Asus,Ultrabook,17.3,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8GB,1TB HDD,Intel HD Graphics 620,Windows 10,1.1,725.7,8,,0,1920x1080,Intel,Core i5 7200U,2.5,1TB HDD,,1000,HDD,,
HP,Ultrabook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8GB,1TB HDD,Intel HD Graphics 620,Windows 10,1.84,731.4,8,,0,1920x1080,Intel,Core i5 7200U,2.5,1TB HDD,,1000,HDD,,
HP,Ultrabook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8GB,1TB HDD,Intel HD Graphics 620,Windows 10,1.11,734.6,8,,0,1920x1080,Intel,Core i5 7200U,2.5,1TB HDD,,1000,HDD,,
Asus,Ultrabook,15.6,Quad HD+ 3200x1800,Intel Core i5 7200U 2.5GHz,8GB,128GB SSD +  1TB HDD,Intel HD Graphics 620,Windows 10,1.4,735.3,8,,0,3200x1800,Intel,Core i5 7200U,2.5,128GB SSD, 1TB HDD,128,SSD,1000,HDD
HP,Ultrabook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8GB,128GB SSD +  1TB HDD,AMD FirePro W4190M ,Windows 10,1.9,737.8,8,,0,1920x1080,Intel,Core i5 7200U,2.5,128GB SSD, 1TB HDD,128,SSD,1000,HDD
HP,Ultrabook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8GB,128GB SSD +  1TB HDD,Intel HD Graphics 620,Windows 10 Pro,1.34,760.2,8,,0,1920x1080,Intel,Core i5 7200U,2.5,128GB SSD, 1TB HDD,128,SSD,1000,HDD
HP,Ultrabook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,8GB,128GB SSD +  1TB HDD,Intel HD Graphics 620,Windows 10 Pro,2.31,760.2,8,,0,1366x768,Intel,Core i5 7200U,2.5,128GB SSD, 1TB HDD,128,SSD,1000,HDD
Dell,Ultrabook,15.6,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.5GHz,8GB,128GB SSD +  1TB HDD,Intel HD Graphics 620,Windows 10 Pro,1.6,766.6,8,,1,1920x1080,Intel,Core i5 7200U,2.5,128GB SSD, 1TB HDD,128,SSD,1000,HDD
HP,Ultrabook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,Intel HD Graphics 620,Windows 10 Pro,1.95,770.4,8,,0,1920x1080,Intel,Core i5 7200U,2.5,256GB SSD,,256,SSD,,
Toshiba,Ultrabook,17.3,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8GB,128GB SSD +  1TB HDD,Intel HD Graphics 620,Windows 10 Pro,2.0,804.3,8,,0,1920x1080,Intel,Core i5 7200U,2.5,128GB SSD, 1TB HDD,128,SSD,1000,HDD
HP,Ultrabook,17.3,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8GB,128GB SSD +  1TB HDD,Intel HD Graphics 620,Windows 10 Pro,1.95,808.8,8,,0,1920x1080,Intel,Core i5 7200U,2.5,128GB SSD, 1TB HDD,128,SSD,1000,HDD
Toshiba,Ultrabook,17.3,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8GB,128GB SSD +  1TB HDD,Intel HD Graphics 620,Windows 10 S,1.05,821.6,8,,0,1920x1080,Intel,Core i5 7200U,2.5,128GB SSD, 1TB HDD,128,SSD,1000,HDD
Microsoft,Ultrabook,17.3,Touchscreen 2256x1504,Intel Core i5 7200U 2.5GHz,8GB,512GB SSD,Intel HD Graphics 620,Windows 10 S,1.252,856.7,8,,1,2256x1504,Intel,Core i5 7200U,2.5,512GB SSD,,512,SSD,,
Lenovo,Ultrabook,17.3,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8GB,512GB SSD,Intel HD Graphics 620,Windows 10 S,1.65,859.9,8,,0,1920x1080,Intel,Core i5 7200U,2.5,512GB SSD,,512,SSD,,
Huawei,Ultrabook,17.3,IPS Panel Full HD 2160x1440,Intel Core i5 7200U 2.5GHz,8GB,512GB SSD,Intel HD Graphics 620,Windows 10 S,1.05,862.5,8,,0,2160x1440,Intel,Core i5 7200U,2.5,512GB SSD,,512,SSD,,
Asus,Ultrabook,17.3,Touchscreen / Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8GB,512GB SSD,Intel HD Graphics 620,Windows 10 S,1.1,868.3,8,,0,1920x1080,Intel,Core i5 7200U,2.5,512GB SSD,,512,SSD,,
Lenovo,Ultrabook,17.3,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8GB,512GB SSD,Intel HD Graphics 620,Windows 10 S,1.7,872.1,8,,0,1920x1080,Intel,Core i5 7200U,2.5,512GB SSD,,512,SSD,,
Lenovo,Ultrabook,17.3,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8GB,512GB SSD,Intel HD Graphics 620,Windows 10 S,1.95,888.7,8,,0,1920x1080,Intel,Core i5 7200U,2.5,512GB SSD,,512,SSD,,
Lenovo,Ultrabook,17.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.5GHz,8GB,512GB SSD,Intel HD Graphics 620,Windows 10 S,1.37,894.5,8,,1,1920x1080,Intel,Core i5 7200U,2.5,512GB SSD,,512,SSD,,
Lenovo,Ultrabook,17.3,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8GB,512GB SSD,Intel HD Graphics 620,Windows 10 S,1.36,913.6,8,,0,1920x1080,Intel,Core i5 7200U,2.5,512GB SSD,,512,SSD,,
Dell,Ultrabook,17.3,Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.5GHz,8GB,512GB SSD,Intel HD Graphics,Windows 10 S,1.36,941.3,8,,1,1920x1080,Intel,Core i5 7200U,2.5,512GB SSD,,512,SSD,,
Toshiba,Ultrabook,17.3,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8GB,512GB SSD,Intel HD Graphics 620,Windows 10 S,1.05,943.1,8,,0,1920x1080,Intel,Core i5 7200U,2.5,512GB SSD,,512,SSD,,
Samsung,Ultrabook,17.3,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD +  1TB HDD,Intel HD Graphics 620,System Windows 11 Pro,0.81,958.4,8,,0,1920x1080,Intel,Core i5 7200U,2.5,256GB SSD, 1TB HDD,256,SSD,1000,HDD
Dell,Ultrabook,17.3,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD +  1TB HDD,Intel HD Graphics 620,System Windows 11 Pro,1.29,958.4,8,,0,1920x1080,Intel,Core i5 7200U,2.5,256GB SSD, 1TB HDD,256,SSD,1000,HDD
Lenovo,Ultrabook,17.3,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD +  1TB HDD,Intel HD Graphics 620,System Windows 11 Pro,1.32,958.4,8,,0,1920x1080,Intel,Core i5 7200U,2.5,256GB SSD, 1TB HDD,256,SSD,1000,HDD
Toshiba,Gaming,17.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD +  1TB HDD,Intel HD Graphics 620,Windows 10 S,1.25,981.4,8,,1,1920x1080,Intel,Core i5 7200U,2.5,256GB SSD, 1TB HDD,256,SSD,1000,HDD
HP,Gaming,17.3,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4GB,256GB SSD +  1TB HDD,Intel HD Graphics 620,Windows 10 S,1.26,984.0,4,,0,1920x1080,Intel,Core i5 7200U,2.5,256GB SSD, 1TB HDD,256,SSD,1000,HDD
HP,Gaming,17.3,1366x768,Intel Core i5 7200U 2.5GHz,4GB,256GB SSD +  1TB HDD,Intel HD Graphics 620,Windows 10 S,1.26,996.8,4,,0,1366x768,Intel,Core i5 7200U,2.5,256GB SSD, 1TB HDD,256,SSD,1000,HDD
HP,Gaming,17.3,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4GB,256GB SSD +  1TB HDD,Intel HD Graphics 620,Windows 10 S,1.48,1016.6,4,,0,1920x1080,Intel,Core i5 7200U,2.5,256GB SSD, 1TB HDD,256,SSD,1000,HDD
Dell,Gaming,17.3,Quad HD+ / Touchscreen 3200x1800,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,Intel HD Graphics 620,Windows 10 S,1.29,1038.3,8,,1,3200x1800,Intel,Core i5 7200U,2.5,256GB SSD,,256,SSD,,
Dell,Ultrabook,17.3,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,Intel HD Graphics 620,Windows 10 S,1.36,1047.9,8,,0,1920x1080,Intel,Core i5 7200U,2.5,256GB SSD,,256,SSD,,
Dell,Ultrabook,17.3,Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.5GHz,8GB,128GB SSD +  1TB HDD,Intel HD Graphics 620,Windows 10 S,1.34,1067.7,8,,1,1920x1080,Intel,Core i5 7200U,2.5,128GB SSD, 1TB HDD,128,SSD,1000,HDD
Toshiba,Ultrabook,17.3,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8GB,128GB SSD +  1TB HDD,Intel HD Graphics 620,Windows 10 S,1.05,1069.0,8,,0,1920x1080,Intel,Core i5 7200U,2.5,128GB SSD, 1TB HDD,128,SSD,1000,HDD
HP,Ultrabook,17.3,Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.5GHz,4GB,256GB SSD,Intel HD Graphics 620,Windows 10 S,1.28,1086.9,4,,1,1920x1080,Intel,Core i5 7200U,2.5,256GB SSD,,256,SSD,,
HP,Ultrabook,17.3,Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.5GHz,4GB,256GB SSD +  1TB HDD,Intel HD Graphics 620,Windows 10 S,1.28,1150.2,4,,1,1920x1080,Intel,Core i5 7200U,2.5,256GB SSD, 1TB HDD,256,SSD,1000,HDD
Lenovo,Ultrabook,17.3,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD +  1TB HDD,Intel HD Graphics 620,Windows 10 S,1.32,1150.2,8,,0,1920x1080,Intel,Core i5 7200U,2.5,256GB SSD, 1TB HDD,256,SSD,1000,HDD
Lenovo,Ultrabook,17.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.5GHz,8GB,512GB SSD,Intel HD Graphics 620,System Windows 11,1.37,1166.8,8,,1,1920x1080,Intel,Core i5 7200U,2.5,512GB SSD,,512,SSD,,
Lenovo,Ultrabook,17.3,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8GB,512GB SSD,Intel HD Graphics 620,System Windows 11,1.13,1198.8,8,,0,1920x1080,Intel,Core i5 7200U,2.5,512GB SSD,,512,SSD,,
Lenovo,Ultrabook,17.3,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,16GB,512GB SSD,Intel HD Graphics 620,System Windows 11,1.95,1255.1,16,,0,1920x1080,Intel,Core i5 7200U,2.5,512GB SSD,,512,SSD,,
HP,Gaming,17.3,Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.5GHz,16GB,1TB SSD,Intel HD Graphics 620,System Windows 11 Pro,1.28,1455.8,16,,1,1920x1080,Intel,Core i5 7200U,2.5,1TB SSD,,1000,SSD,,
Lenovo,Gaming,18.4,IPS Panel Touchscreen 2560x1440,Intel Core i5 7200U 2.5GHz,8GB,1TB SSD,Intel HD Graphics 620,System Windows 11 Pro,1.42,1489.7,8,,1,2560x1440,Intel,Core i5 7200U,2.5,1TB SSD,,1000,SSD,,
HP,Ultrabook,17.3,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.70GHz,8GB,1TB HDD,Nvidia GeForce 930MX,Windows 10,2.04,625.9,8,,0,1920x1080,Intel,Core i5 7200U,2.70,1TB HDD,,1000,HDD,,
Dell,Notebook,15.6,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.7GHz,8GB,1TB HDD,Intel HD Graphics 620,Windows 10,2.3,699.5,8,,1,1920x1080,Intel,Core i5 7200U,2.7,1TB HDD,,1000,HDD,,
Acer,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8GB,500GB HDD,Nvidia GeForce GTX 1050,Windows 10,2.4,453.3,8,,0,1920x1080,Intel,Core i5 7300HQ,2.5,500GB HDD,,500,HDD,,
Acer,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8GB,128GB SSD,Nvidia GeForce GTX 1050,Windows 10,2.4,510.2,8,,0,1920x1080,Intel,Core i5 7300HQ,2.5,128GB SSD,,128,SSD,,
Lenovo,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8GB,128GB SSD,Nvidia GeForce GTX 1050,Windows 10,2.4,523.6,8,,0,1920x1080,Intel,Core i5 7300HQ,2.5,128GB SSD,,128,SSD,,
Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8GB,128GB SSD,Nvidia GeForce GTX 1050,Windows 10,2.56,523.6,8,,0,1920x1080,Intel,Core i5 7300HQ,2.5,128GB SSD,,128,SSD,,
Lenovo,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8GB,128GB SSD,Nvidia GeForce GTX 1050,Windows 10,2.5,530.0,8,,0,1920x1080,Intel,Core i5 7300HQ,2.5,128GB SSD,,128,SSD,,
Asus,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8GB,128GB SSD,Nvidia GeForce GTX 1050,Windows 10,2.5,536.4,8,,0,1920x1080,Intel,Core i5 7300HQ,2.5,128GB SSD,,128,SSD,,
Acer,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8GB,128GB SSD,Nvidia GeForce GTX 1050,Windows 10,2.5,540.9,8,,0,1920x1080,Intel,Core i5 7300HQ,2.5,128GB SSD,,128,SSD,,
Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8GB,128GB SSD,Nvidia GeForce GTX 1050,Windows 10,2.56,562.0,8,,0,1920x1080,Intel,Core i5 7300HQ,2.5,128GB SSD,,128,SSD,,
Asus,Notebook,17.3,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8GB,256GB SSD,Nvidia GeForce GTX 1050,System Windows 10 Home,1.99,579.7,8,,0,1920x1080,Intel,Core i5 7300HQ,2.5,256GB SSD,,256,SSD,,
Asus,Notebook,17.3,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8GB,256GB SSD,Nvidia GeForce GTX 1050,System Windows 10 Home,3,599.7,8,,0,1920x1080,Intel,Core i5 7300HQ,2.5,256GB SSD,,256,SSD,,
Dell,Ultrabook,17.3,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8GB,256GB SSD,Nvidia GeForce GTX 1050,System Windows 10 Home,2.65,606.8,8,,0,1920x1080,Intel,Core i5 7300HQ,2.5,256GB SSD,,256,SSD,,
Dell,Ultrabook,17.3,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8GB,1TB HDD,Nvidia GeForce GTX 1050,Windows 10,2.62,629.8,8,,0,1920x1080,Intel,Core i5 7300HQ,2.5,1TB HDD,,1000,HDD,,
MSI,Ultrabook,15.6,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8GB,1TB HDD,Nvidia GeForce GTX 1050,Windows 10,2.2,638.0,8,,0,1920x1080,Intel,Core i5 7300HQ,2.5,1TB HDD,,1000,HDD,,
Lenovo,Ultrabook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8GB,1TB HDD,Nvidia GeForce GTX 1050,Windows 10,2.5,638.7,8,,0,1920x1080,Intel,Core i5 7300HQ,2.5,1TB HDD,,1000,HDD,,
Dell,Ultrabook,15.6,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8GB,1TB HDD,Nvidia GeForce GTX 1050,Windows 10,2.65,638.7,8,,0,1920x1080,Intel,Core i5 7300HQ,2.5,1TB HDD,,1000,HDD,,
MSI,Ultrabook,15.6,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8GB,1TB HDD,Nvidia GeForce GTX 1050,Windows 10,2.2,657.1,8,,0,1920x1080,Intel,Core i5 7300HQ,2.5,1TB HDD,,1000,HDD,,
MSI,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8GB,1TB HDD,Nvidia GeForce GTX 1050,Windows 10,2.2,696.3,8,,0,1920x1080,Intel,Core i5 7300HQ,2.5,1TB HDD,,1000,HDD,,
MSI,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8GB,1TB HDD,Nvidia GeForce GTX 1050,Windows 10,2.7,700.1,8,,0,1920x1080,Intel,Core i5 7300HQ,2.5,1TB HDD,,1000,HDD,,
HP,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8GB,1TB HDD,Nvidia GeForce GTX 1050,Windows 10,2.2,702.7,8,,0,1920x1080,Intel,Core i5 7300HQ,2.5,1TB HDD,,1000,HDD,,
MSI,Ultrabook,15.6,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8GB,1TB HDD,Nvidia GeForce GTX 1050,Windows 10,2.2,716.0,8,,0,1920x1080,Intel,Core i5 7300HQ,2.5,1TB HDD,,1000,HDD,,
Dell,Ultrabook,15.6,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8GB,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows 10 Pro,2.65,764.0,8,,0,1920x1080,Intel,Core i5 7300HQ,2.5,128GB SSD, 1TB HDD,128,SSD,1000,HDD
MSI,Ultrabook,15.6,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8GB,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1050,Windows 10 Pro,2.4,766.6,8,,0,1920x1080,Intel,Core i5 7300HQ,2.5,128GB SSD, 1TB HDD,128,SSD,1000,HDD
Acer,Ultrabook,17.3,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8GB,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1050 Ti,Windows 10 S,2.5,830.5,8,,0,1920x1080,Intel,Core i5 7300HQ,2.5,128GB SSD, 1TB HDD,128,SSD,1000,HDD
Asus,Ultrabook,17.3,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,12GB,512GB SSD,Nvidia GeForce GTX 1050,Windows 10 S,2.2,875.9,12,,0,1920x1080,Intel,Core i5 7300HQ,2.5,512GB SSD,,512,SSD,,
Lenovo,Ultrabook,17.3,IPS Panel Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8GB,512GB SSD,Intel HD Graphics 630,Windows 10 S,1.7,942.4,8,,0,1920x1080,Intel,Core i5 7300HQ,2.5,512GB SSD,,512,SSD,,
Asus,Ultrabook,17.3,IPS Panel Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8GB,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows 10 S,2.3,1054.3,8,,0,1920x1080,Intel,Core i5 7300HQ,2.5,128GB SSD, 1TB HDD,128,SSD,1000,HDD
Dell,Ultrabook,17.3,4K Ultra HD / Touchscreen 3840x2160,Intel Core i5 7300HQ 2.5GHz,8GB,256GB SSD,Nvidia GeForce GTX 1050,Windows 10 S,2.06,1118.2,8,,1,3840x2160,Intel,Core i5 7300HQ,2.5,256GB SSD,,256,SSD,,
Asus,Ultrabook,17.3,IPS Panel Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8GB,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows 10 S,2.73,1131.7,8,,0,1920x1080,Intel,Core i5 7300HQ,2.5,256GB SSD, 1TB HDD,256,SSD,1000,HDD
Dell,Gaming,17.3,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8GB,512GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,System Windows 11,3.21,1311.3,8,,0,1920x1080,Intel,Core i5 7300HQ,2.5,512GB SSD, 1TB HDD,512,SSD,1000,HDD
Dell,Notebook,15.6,1366x768,Intel Core i5 7300U 2.6GHz,4GB,128GB SSD,Intel HD Graphics 620,Windows 10,1.93,555.6,4,,0,1366x768,Intel,Core i5 7300U,2.6,128GB SSD,,128,SSD,,
Dell,Notebook,17.3,Full HD 1920x1080,Intel Core i5 7300U 2.6GHz,8GB,256GB SSD,Intel HD Graphics 620,System Windows 10 Home,1.9,597.8,8,,0,1920x1080,Intel,Core i5 7300U,2.6,256GB SSD,,256,SSD,,
Dell,Ultrabook,17.3,1366x768,Intel Core i5 7300U 2.6GHz,4GB,256GB SSD,Intel HD Graphics 620,Windows 10,1.93,613.1,4,,0,1366x768,Intel,Core i5 7300U,2.6,256GB SSD,,256,SSD,,
Dell,Ultrabook,15.6,1366x768,Intel Core i5 7300U 2.6GHz,8GB,1TB HDD,Intel HD Graphics 620,Windows 10,1.9,644.8,8,,0,1366x768,Intel,Core i5 7300U,2.6,1TB HDD,,1000,HDD,,
HP,Ultrabook,15.6,1366x768,Intel Core i5 7300U 2.6GHz,8GB,1TB HDD,Intel HD Graphics 620,Windows 10,2.31,718.6,8,,0,1366x768,Intel,Core i5 7300U,2.6,1TB HDD,,1000,HDD,,
Dell,Ultrabook,15.6,Full HD 1920x1080,Intel Core i5 7300U 2.6GHz,8GB,128GB SSD +  1TB HDD,Intel HD Graphics 620,Windows 10 Pro,1.9,753.8,8,,0,1920x1080,Intel,Core i5 7300U,2.6,128GB SSD, 1TB HDD,128,SSD,1000,HDD
HP,Ultrabook,17.3,Full HD 1920x1080,Intel Core i5 7300U 2.6GHz,8GB,128GB SSD +  1TB HDD,Intel HD Graphics 620,Windows 10 Pro,1.48,810.7,8,,0,1920x1080,Intel,Core i5 7300U,2.6,128GB SSD, 1TB HDD,128,SSD,1000,HDD
Dell,Ultrabook,17.3,Full HD 1920x1080,Intel Core i5 7300U 2.6GHz,8GB,128GB SSD +  1TB HDD,Intel HD Graphics 620,Windows 10 S,1.64,818.2,8,,0,1920x1080,Intel,Core i5 7300U,2.6,128GB SSD, 1TB HDD,128,SSD,1000,HDD
HP,Ultrabook,17.3,Full HD 1920x1080,Intel Core i5 7300U 2.6GHz,8GB,512GB SSD,AMD Radeon R7 M465,Windows 10 S,1.84,862.5,8,,0,1920x1080,Intel,Core i5 7300U,2.6,512GB SSD,,512,SSD,,
HP,Ultrabook,17.3,1366x768,Intel Core i5 7300U 2.6GHz,8GB,512GB SSD,Intel HD Graphics 620,Windows 10 S,1.26,888.1,8,,0,1366x768,Intel,Core i5 7300U,2.6,512GB SSD,,512,SSD,,
Dell,Ultrabook,17.3,Full HD 1920x1080,Intel Core i5 7300U 2.6GHz,16GB,512GB SSD,Intel HD Graphics 620,Windows 10 S,1.93,912.1,16,,0,1920x1080,Intel,Core i5 7300U,2.6,512GB SSD,,512,SSD,,
Dell,Ultrabook,17.3,Full HD 1920x1080,Intel Core i5 7300U 2.6GHz,8GB,512GB SSD,Intel HD Graphics 620,Windows 10 S,1.36,912.4,8,,0,1920x1080,Intel,Core i5 7300U,2.6,512GB SSD,,512,SSD,,
Lenovo,Ultrabook,17.3,IPS Panel Full HD 1920x1080,Intel Core i5 7300U 2.6GHz,8GB,256GB SSD,Intel HD Graphics 620,Windows 10 S,1.32,1054.9,8,,0,1920x1080,Intel,Core i5 7300U,2.6,256GB SSD,,256,SSD,,
Lenovo,Ultrabook,17.3,IPS Panel Full HD 1920x1080,Intel Core i5 7300U 2.6GHz,8GB,128GB SSD +  1TB HDD,Intel HD Graphics 620,Windows 10 S,1.36,1125.3,8,,0,1920x1080,Intel,Core i5 7300U,2.6,128GB SSD, 1TB HDD,128,SSD,1000,HDD
Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7440HQ 2.8GHz,8GB,1TB HDD,Nvidia GeForce 930MX,Windows 10,1.64,696.3,8,,0,1920x1080,Intel,Core i5 7440HQ,2.8,1TB HDD,,1000,HDD,,
Dell,Ultrabook,15.6,Full HD 1920x1080,Intel Core i5 7440HQ 2.8GHz,8GB,128GB SSD +  1TB HDD,Nvidia GeForce 930MX,Windows 10 Pro,1.64,753.8,8,,0,1920x1080,Intel,Core i5 7440HQ,2.8,128GB SSD, 1TB HDD,128,SSD,1000,HDD
