Company,TypeName,Inches,OpSys,Weight,Price,Ram_capacity,Ram_model,Touchscreen,Screen_resolution,Brand_RAM,Model,Clockspeed,Memory1,Memory2,Capacity1,Storage_Type_1,Capacity2,Storage_Type_2,ScreenResolution_encoded,Cpu_encoded,Gpu_encoded,Memory_encoded
Asus,Ultrabook,17.3,Windows 10 Pro,4.33,811.3,8.0,0,1,1920x1080,Intel,Core i7 6700HQ,2.6,128GB SSD,1,128.0,SSD,1000.0,1,40,90,90,2
Lenovo,Ultrabook,17.3,Windows 10 Pro,2.6,813.3,8.0,0,0,1920x1080,Intel,Core i7 6700HQ,2.6,128GB SSD,1,128.0,SSD,1000.0,1,42,90,88,2
Asus,Ultrabook,17.3,Windows 10 S,2.06,830.5,8.0,0,0,3840x2160,Intel,Core i7 6700HQ,2.6,128GB SSD,1,128.0,SSD,1000.0,1,39,90,48,2
Lenovo,Ultrabook,17.3,Windows 10 S,3.31,834.4,16.0,0,0,1920x1080,Intel,Core i7 6700HQ,2.6,128GB SSD,1,128.0,SSD,1000.0,1,42,90,87,2
Asus,Ultrabook,17.3,Windows 10 S,3.52,839.2,8.0,0,0,1920x1080,Intel,Core i7 6700HQ,2.6,128GB SSD,1,128.0,SSD,1000.0,1,35,90,89,2
Dell,Ultrabook,17.3,Windows 10 S,3.21,849.7,16.0,0,0,3840x2160,Intel,Core i7 6700HQ,2.6,512GB SSD,0,512.0,SSD,0.0,0,33,90,91,11
Asus,Ultrabook,17.3,Windows 10 S,2.59,856.1,16.0,0,0,1920x1080,Intel,Core i7 6700HQ,2.6,512GB SSD,0,512.0,SSD,0.0,0,42,90,89,11
MSI,Ultrabook,17.3,Windows 10 S,2.2,943.8,8.0,0,0,1920x1080,Intel,Core i7 6700HQ,2.6,512GB SSD,0,512.0,SSD,0.0,0,35,90,79,11
MSI,Gaming,17.3,Windows 10,2.9,966.2,8.0,0,0,1920x1080,Intel,Core i7 6700HQ,2.6,256GB SSD,1,256.0,SSD,1000.0,1,35,90,89,8
HP,Gaming,17.3,Windows 10 S,2.59,998.0,8.0,0,0,1920x1080,Intel,Core i7 6700HQ,2.6,256GB SSD,1,256.0,SSD,1000.0,1,35,90,100,8
MSI,Gaming,17.3,Windows 10 S,2.6,1022.3,8.0,0,0,1920x1080,Intel,Core i7 6700HQ,2.6,128GB SSD,1,128.0,SSD,1000.0,1,35,90,90,2
MSI,Ultrabook,17.3,Windows 10 S,1.7,1131.0,16.0,0,0,1920x1080,Intel,Core i7 6700HQ,2.6,256GB SSD,1,256.0,SSD,1000.0,1,35,90,91,8
Asus,Ultrabook,17.3,Windows 10 S,2.73,1150.2,16.0,0,0,1920x1080,Intel,Core i7 6700HQ,2.6,256GB SSD,1,256.0,SSD,1000.0,1,35,90,79,8
MSI,Ultrabook,17.3,System Windows 11,2.94,1163.0,16.0,0,0,1920x1080,Intel,Core i7 6700HQ,2.6,256GB SSD,1,256.0,SSD,1000.0,1,35,90,79,8
HP,Ultrabook,17.3,System Windows 11,2.0,1214.1,8.0,0,0,1920x1080,Intel,Core i7 6700HQ,2.6,512GB SSD,0,512.0,SSD,0.0,0,35,90,100,11
Asus,Ultrabook,17.3,System Windows 11,4.0,1214.8,16.0,0,0,1920x1080,Intel,Core i7 6700HQ,2.6,512GB SSD,0,512.0,SSD,0.0,0,42,90,91,11
MSI,Ultrabook,17.3,System Windows 11,1.8,1233.3,16.0,0,0,1920x1080,Intel,Core i7 6700HQ,2.6,512GB SSD,0,512.0,SSD,0.0,0,35,90,79,11
Acer,Ultrabook,17.3,System Windows 11,4.2,1237.2,16.0,0,0,1920x1080,Intel,Core i7 6700HQ,2.6,512GB SSD,0,512.0,SSD,0.0,0,42,90,79,11
MSI,Ultrabook,17.3,System Windows 11,2.43,1246.1,16.0,0,0,1920x1080,Intel,Core i7 6700HQ,2.6,512GB SSD,0,512.0,SSD,0.0,0,42,90,79,11
Asus,Gaming,17.3,System Windows 11,4.3,1374.6,16.0,0,0,1920x1080,Intel,Core i7 6700HQ,2.6,512GB SSD,1,512.0,SSD,1000.0,1,42,90,93,12
MSI,Gaming,17.3,System Windows 11,1.91,1376.8,16.0,0,0,1920x1080,Intel,Core i7 6700HQ,2.6,512GB SSD,1,512.0,SSD,1000.0,1,35,90,91,12
HP,Gaming,17.3,System Windows 11 Pro,2.59,1425.1,16.0,0,0,1920x1080,Intel,Core i7 6700HQ,2.6,512GB SSD,1,512.0,SSD,1000.0,1,42,90,100,12
Lenovo,Gaming,17.3,System Windows 11 Pro,4.6,1464.1,16.0,0,0,1920x1080,Intel,Core i7 6700HQ,2.6,1TB SSD,0,1000.0,SSD,0.0,0,42,90,93,4
Asus,Gaming,17.3,System Windows 11 Pro,4.3,1469.9,16.0,0,0,1920x1080,Intel,Core i7 6700HQ,2.6,1TB SSD,0,1000.0,SSD,0.0,0,42,90,93,4
Asus,Gaming,18.4,System Windows 11 Pro,2.34,1486.5,16.0,0,0,1920x1080,Intel,Core i7 6700HQ,2.6,1TB SSD,0,1000.0,SSD,0.0,0,42,90,80,4
Asus,Gaming,17.3,System Windows 11 Pro,4.3,1502.5,16.0,0,0,1920x1080,Intel,Core i7 6700HQ,2.6,1TB SSD,0,1000.0,SSD,0.0,0,42,90,80,4
MSI,Gaming,17.3,System Windows 11 Pro,2.43,1693.7,32.0,0,0,3840x2160,Intel,Core i7 6700HQ,2.6,1TB SSD,1,1000.0,SSD,512.0,1,39,90,79,6
Dell,Gaming,18.4,System Windows 11 Pro,4.42,1790.2,32.0,0,0,1920x1080,Intel,Core i7 6700HQ,2.6,1TB SSD,1,1000.0,SSD,512.0,1,35,90,80,6
HP,Gaming,18.4,System Windows 11 Pro,3.0,1853.5,32.0,0,0,1920x1080,Intel,Core i7 6700HQ,2.6,1TB SSD,1,1000.0,SSD,512.0,1,42,90,3,6
HP,Gaming,18.4,System Windows 11 Pro,3.0,2525.1,64.0,0,0,1920x1080,Intel,Core i7 6700HQ,2.6,1TB SSD,1,1000.0,SSD,1000.0,1,42,90,105,5
Asus,Ultrabook,17.3,Windows 10 S,3.58,817.7,8.0,0,0,1920x1080,Intel,Core i7 6820HK,2.7,128GB SSD,1,128.0,SSD,1000.0,1,42,91,93,2
MSI,Gaming,17.3,Windows 10 S,3.78,988.2,16.0,0,0,1920x1080,Intel,Core i7 6820HK,2.7,256GB SSD,1,256.0,SSD,1000.0,1,42,91,93,8
MSI,Gaming,17.3,System Windows 11 Pro,4.14,1406.0,16.0,0,0,1920x1080,Intel,Core i7 6820HK,2.7,512GB SSD,1,512.0,SSD,1000.0,1,35,91,91,12
MSI,Gaming,17.3,System Windows 11 Pro,4.5,1501.9,16.0,0,0,1920x1080,Intel,Core i7 6820HK,2.7,1TB SSD,0,1000.0,SSD,0.0,0,35,91,93,4
Lenovo,Gaming,18.4,System Windows 11 Pro,4.6,1702.6,32.0,0,0,1920x1080,Intel,Core i7 6820HK,2.7,1TB SSD,1,1000.0,SSD,512.0,1,42,91,80,6
Lenovo,Gaming,18.4,System Windows 11 Pro,4.6,1758.2,32.0,0,0,1920x1080,Intel,Core i7 6820HK,2.7,1TB SSD,1,1000.0,SSD,512.0,1,42,91,93,6
Dell,Gaming,18.4,System Windows 11 Pro,4.36,1763.4,32.0,0,0,2560x1440,Intel,Core i7 6820HK,2.7,1TB SSD,1,1000.0,SSD,512.0,1,31,91,82,6
Asus,Gaming,18.4,System Windows 11 Pro,3.8,1789.6,32.0,0,0,1920x1080,Intel,Core i7 6820HK,2.7,1TB SSD,1,1000.0,SSD,512.0,1,42,91,82,6
Lenovo,Gaming,18.4,System Windows 11 Pro,4.6,2071.5,32.0,0,0,1920x1080,Intel,Core i7 6820HK,2.7,1TB SSD,1,1000.0,SSD,1000.0,1,42,91,93,5
Asus,Gaming,18.4,System Windows 11 Pro,3.58,2541.5,64.0,0,0,1920x1080,Intel,Core i7 6820HK,2.7,1TB SSD,1,1000.0,SSD,1000.0,1,42,91,92,5
Dell,Ultrabook,17.3,System Windows 11,2.17,1262.7,16.0,0,0,1920x1080,Intel,Core i7 6820HQ,2.7,512GB SSD,0,512.0,SSD,0.0,0,42,92,108,11
Dell,Gaming,17.3,System Windows 11,2.0,1365.0,16.0,0,0,1920x1080,Intel,Core i7 6820HQ,2.7,512GB SSD,1,512.0,SSD,1000.0,1,42,92,101,12
HP,Gaming,17.3,System Windows 11 Pro,2.0,1437.9,16.0,0,0,1920x1080,Intel,Core i7 6820HQ,2.7,512GB SSD,1,512.0,SSD,1000.0,1,42,92,100,12
Dell,Gaming,18.4,System Windows 11 Pro,2.17,1494.8,16.0,0,0,1920x1080,Intel,Core i7 6820HQ,2.7,1TB SSD,0,1000.0,SSD,0.0,0,42,92,108,4
Lenovo,Gaming,17.3,System Windows 11 Pro,2.5,1515.3,16.0,0,0,3840x2160,Intel,Core i7 6820HQ,2.7,1TB SSD,0,1000.0,SSD,0.0,0,33,92,102,4
MSI,Gaming,17.3,System Windows 11 Pro,3.78,1533.8,16.0,0,0,1920x1080,Intel,Core i7 6820HQ,2.7,1TB SSD,0,1000.0,SSD,0.0,0,35,92,93,4
Lenovo,Gaming,18.4,System Windows 11 Pro,2.4,1897.6,32.0,0,0,3840x2160,Intel,Core i7 6820HQ,2.7,1TB SSD,1,1000.0,SSD,512.0,1,39,92,99,6
MSI,Gaming,18.4,System Windows 11 Pro,4.4,1789.6,32.0,0,0,1920x1080,Intel,Core i7 6920HQ,2.9,1TB SSD,1,1000.0,SSD,512.0,1,35,93,62,6
Razer,Ultrabook,17.3,Windows 10 S,1.29,1150.2,16.0,0,1,3840x2160,Intel,Core i7 7500U,2.5,256GB SSD,1,256.0,SSD,1000.0,1,38,94,53,8
HP,Notebook,17.3,Windows 10,2.04,370.2,4.0,0,0,1366x768,Intel,Core i7 7500U,2.7,128GB HDD,0,128.0,HDD,0.0,0,0,95,53,0
HP,Notebook,17.3,Windows 10,2.05,382.3,8.0,0,0,1366x768,Intel,Core i7 7500U,2.7,256GB SSD,0,256.0,SSD,0.0,0,0,95,53,7
Dell,Notebook,15.6,Windows 10,2.2,383.6,8.0,0,0,1920x1080,Intel,Core i7 7500U,2.7,256GB SSD,0,256.0,SSD,0.0,0,35,95,24,7
HP,Notebook,15.6,Windows 10,2.04,402.2,4.0,0,0,1366x768,Intel,Core i7 7500U,2.7,256GB SSD,0,256.0,SSD,0.0,0,0,95,53,7
Acer,Notebook,15.6,Windows 10,2.2,408.6,4.0,0,0,1920x1080,Intel,Core i7 7500U,2.7,256GB SSD,0,256.0,SSD,0.0,0,35,95,72,7
Acer,Notebook,15.6,Windows 10,2.15,421.3,12.0,0,1,1920x1080,Intel,Core i7 7500U,2.7,500GB HDD,0,500.0,HDD,0.0,0,40,95,53,10
HP,Notebook,15.6,Windows 10,2.1,440.5,4.0,0,0,1920x1080,Intel,Core i7 7500U,2.7,500GB HDD,0,500.0,HDD,0.0,0,42,95,7,10
Dell,Notebook,15.6,Windows 10,2.3,455.9,12.0,0,0,1366x768,Intel,Core i7 7500U,2.7,500GB HDD,0,500.0,HDD,0.0,0,0,95,53,10
HP,Notebook,15.6,Windows 10,1.91,459.7,8.0,0,0,1920x1080,Intel,Core i7 7500U,2.7,500GB HDD,0,500.0,HDD,0.0,0,35,95,7,10
Dell,Notebook,15.6,Windows 10,2.18,472.5,4.0,0,0,1920x1080,Intel,Core i7 7500U,2.7,500GB HDD,0,500.0,HDD,0.0,0,35,95,22,10
Acer,Notebook,15.6,Windows 10,2.23,474.4,8.0,0,0,1920x1080,Intel,Core i7 7500U,2.7,500GB HDD,0,500.0,HDD,0.0,0,35,95,72,10
HP,Notebook,15.6,Windows 10,2.1,476.3,8.0,0,0,1920x1080,Intel,Core i7 7500U,2.7,500GB HDD,0,500.0,HDD,0.0,0,35,95,7,10
Dell,Notebook,15.6,Windows 10,2.2,476.3,8.0,0,0,1920x1080,Intel,Core i7 7500U,2.7,500GB HDD,0,500.0,HDD,0.0,0,35,95,24,10
Dell,Notebook,15.6,Windows 10,2.2,478.9,8.0,0,0,1920x1080,Intel,Core i7 7500U,2.7,500GB HDD,0,500.0,HDD,0.0,0,35,95,24,10
Dell,Notebook,15.6,Windows 10,2.36,478.9,8.0,0,0,1366x768,Intel,Core i7 7500U,2.7,500GB HDD,0,500.0,HDD,0.0,0,0,95,30,10
HP,Notebook,15.6,Windows 10,1.84,480.8,8.0,0,0,1920x1080,Intel,Core i7 7500U,2.7,500GB HDD,0,500.0,HDD,0.0,0,35,95,53,10
Dell,Notebook,15.6,Windows 10,2.33,498.0,8.0,0,0,1920x1080,Intel,Core i7 7500U,2.7,128GB SSD,0,128.0,SSD,0.0,0,35,95,30,1
Lenovo,Notebook,15.6,Windows 10,1.85,498.1,4.0,0,0,1920x1080,Intel,Core i7 7500U,2.7,128GB SSD,0,128.0,SSD,0.0,0,35,95,53,1
Asus,Notebook,15.6,Windows 10,2.3,503.2,8.0,0,0,1920x1080,Intel,Core i7 7500U,2.7,128GB SSD,0,128.0,SSD,0.0,0,42,95,83,1
Lenovo,Notebook,15.6,Windows 10,2.2,504.5,6.0,0,0,1920x1080,Intel,Core i7 7500U,2.7,128GB SSD,0,128.0,SSD,0.0,0,35,95,72,1
Lenovo,Notebook,15.6,Windows 10,2.2,510.8,4.0,0,0,1920x1080,Intel,Core i7 7500U,2.7,128GB SSD,0,128.0,SSD,0.0,0,35,95,66,1
Dell,Notebook,15.6,Windows 10,2.3,515.3,8.0,0,0,1366x768,Intel,Core i7 7500U,2.7,128GB SSD,0,128.0,SSD,0.0,0,0,95,24,1
Dell,Notebook,15.6,Windows 10,2.3,515.3,8.0,0,0,1366x768,Intel,Core i7 7500U,2.7,128GB SSD,0,128.0,SSD,0.0,0,0,95,24,1
Dell,Notebook,15.6,Windows 10,2.3,515.3,8.0,0,0,1366x768,Intel,Core i7 7500U,2.7,128GB SSD,0,128.0,SSD,0.0,0,0,95,24,1
Lenovo,Notebook,15.6,Windows 10,1.54,531.3,6.0,0,0,1920x1080,Intel,Core i7 7500U,2.7,128GB SSD,0,128.0,SSD,0.0,0,35,95,65,1
Acer,Notebook,15.6,Windows 10,2.2,531.9,8.0,0,0,1920x1080,Intel,Core i7 7500U,2.7,128GB SSD,0,128.0,SSD,0.0,0,35,95,72,1
MSI,Notebook,15.6,Windows 10,2.2,536.4,8.0,0,0,1920x1080,Intel,Core i7 7500U,2.7,128GB SSD,0,128.0,SSD,0.0,0,42,95,75,1
Asus,Notebook,15.6,Windows 10,2.3,536.4,12.0,0,1,1920x1080,Intel,Core i7 7500U,2.7,128GB SSD,0,128.0,SSD,0.0,0,34,95,72,1
Asus,Notebook,15.6,Windows 10,2.37,543.4,4.0,0,0,1366x768,Intel,Core i7 7500U,2.7,128GB SSD,0,128.0,SSD,0.0,0,0,95,53,1
Lenovo,Notebook,14.0,Windows 10,1.87,549.2,8.0,0,0,1920x1080,Intel,Core i7 7500U,2.7,128GB SSD,0,128.0,SSD,0.0,0,42,95,72,1
Dell,Notebook,15.6,Windows 10,2.3,549.2,16.0,0,1,1920x1080,Intel,Core i7 7500U,2.7,128GB SSD,0,128.0,SSD,0.0,0,34,95,30,1
Lenovo,Notebook,17.3,Windows 10,2.8,549.2,6.0,0,0,1600x900,Intel,Core i7 7500U,2.7,128GB SSD,0,128.0,SSD,0.0,0,29,95,72,1
Dell,Notebook,17.3,Windows 10,2.83,553.0,8.0,0,0,1920x1080,Intel,Core i7 7500U,2.7,128GB SSD,0,128.0,SSD,0.0,0,35,95,30,1
Dell,Notebook,15.6,Linux,1.98,572.2,8.0,0,0,1920x1080,Intel,Core i7 7500U,2.7,256GB SSD,0,256.0,SSD,0.0,0,35,95,74,7
Dell,Notebook,15.6,Windows 10,2.36,574.8,16.0,0,0,1920x1080,Intel,Core i7 7500U,2.7,256GB SSD,0,256.0,SSD,0.0,0,35,95,30,7
Lenovo,Notebook,15.6,Windows 10,2.2,574.8,8.0,0,0,1920x1080,Intel,Core i7 7500U,2.7,256GB SSD,0,256.0,SSD,0.0,0,35,95,66,7
Dell,Notebook,17.3,Windows 10,2.33,574.8,8.0,0,0,1920x1080,Intel,Core i7 7500U,2.7,256GB SSD,0,256.0,SSD,0.0,0,35,95,30,7
HP,Notebook,17.3,System Windows 10 Home,2.04,575.4,8.0,0,0,1920x1080,Intel,Core i7 7500U,2.7,256GB SSD,0,256.0,SSD,0.0,0,35,95,69,7
Lenovo,Ultrabook,17.3,System Windows 10 Home,2.8,606.8,6.0,0,0,1600x900,Intel,Core i7 7500U,2.7,256GB SSD,0,256.0,SSD,0.0,0,29,95,72,7
Dell,Ultrabook,17.3,Windows 10,1.98,614.4,8.0,0,0,1920x1080,Intel,Core i7 7500U,2.7,256GB SSD,0,256.0,SSD,0.0,0,35,95,74,7
HP,Ultrabook,17.3,Windows 10,1.91,625.9,8.0,0,0,1920x1080,Intel,Core i7 7500U,2.7,1TB HDD,0,1000.0,HDD,0.0,0,42,95,72,3
Dell,Ultrabook,15.6,Windows 10,2.32,633.0,16.0,0,0,1920x1080,Intel,Core i7 7500U,2.7,1TB HDD,0,1000.0,HDD,0.0,0,35,95,30,3
Dell,Ultrabook,15.6,Windows 10,2.18,645.7,8.0,0,0,1920x1080,Intel,Core i7 7500U,2.7,1TB HDD,0,1000.0,HDD,0.0,0,35,95,72,3
Lenovo,Ultrabook,15.6,Windows 10,1.4,645.8,8.0,0,0,1920x1080,Intel,Core i7 7500U,2.7,1TB HDD,0,1000.0,HDD,0.0,0,42,95,53,3
HP,Ultrabook,15.6,Windows 10,2.04,651.5,8.0,0,0,1920x1080,Intel,Core i7 7500U,2.7,1TB HDD,0,1000.0,HDD,0.0,0,35,95,69,3
Asus,Ultrabook,15.6,Windows 10,1.25,670.7,8.0,0,0,1920x1080,Intel,Core i7 7500U,2.7,1TB HDD,0,1000.0,HDD,0.0,0,35,95,53,3
Asus,Ultrabook,15.6,Windows 10,1.7,671.3,8.0,0,0,1920x1080,Intel,Core i7 7500U,2.7,1TB HDD,0,1000.0,HDD,0.0,0,35,95,72,3
HP,Ultrabook,15.6,Windows 10,2.04,684.1,8.0,0,0,1920x1080,Intel,Core i7 7500U,2.7,1TB HDD,0,1000.0,HDD,0.0,0,35,95,53,3
Lenovo,Notebook,15.6,Windows 10,1.38,689.9,8.0,0,1,1920x1080,Intel,Core i7 7500U,2.7,1TB HDD,0,1000.0,HDD,0.0,0,40,95,53,3
HP,Notebook,15.6,Windows 10,1.49,696.9,8.0,0,0,1920x1080,Intel,Core i7 7500U,2.7,1TB HDD,0,1000.0,HDD,0.0,0,35,95,53,3
Asus,Notebook,15.6,Windows 10,2.0,699.5,8.0,0,0,1920x1080,Intel,Core i7 7500U,2.7,1TB HDD,0,1000.0,HDD,0.0,0,35,95,53,3
Lenovo,Notebook,15.6,Windows 10,1.95,701.4,8.0,0,0,1920x1080,Intel,Core i7 7500U,2.7,1TB HDD,0,1000.0,HDD,0.0,0,42,95,55,3
Asus,Notebook,15.6,Windows 10,2.26,702.7,8.0,0,1,1920x1080,Intel,Core i7 7500U,2.7,1TB HDD,0,1000.0,HDD,0.0,0,34,95,74,3
HP,Notebook,15.6,Windows 10,1.38,715.4,8.0,0,0,1920x1080,Intel,Core i7 7500U,2.7,1TB HDD,0,1000.0,HDD,0.0,0,42,95,98,3
HP,Ultrabook,15.6,Windows 10,1.34,732.1,8.0,0,0,3200x1800,Intel,Core i7 7500U,2.7,1TB HDD,0,1000.0,HDD,0.0,0,47,95,53,3
HP,Ultrabook,15.6,Windows 10,1.39,734.6,8.0,0,1,3200x1800,Intel,Core i7 7500U,2.7,1TB HDD,0,1000.0,HDD,0.0,0,57,95,53,3
Dell,Ultrabook,15.6,Windows 10 Pro,2.09,753.8,8.0,0,1,1920x1080,Intel,Core i7 7500U,2.7,128GB SSD,1,128.0,SSD,1000.0,1,34,95,53,2
Dell,Ultrabook,15.6,Windows 10 Pro,2.3,755.3,8.0,0,0,1920x1080,Intel,Core i7 7500U,2.7,128GB SSD,1,128.0,SSD,1000.0,1,35,95,30,2
HP,Ultrabook,15.6,Windows 10 Pro,1.64,757.9,8.0,0,0,1920x1080,Intel,Core i7 7500U,2.7,128GB SSD,1,128.0,SSD,1000.0,1,35,95,69,2
Asus,Ultrabook,15.6,Windows 10 Pro,1.3,762.8,8.0,0,0,1920x1080,Intel,Core i7 7500U,2.7,128GB SSD,1,128.0,SSD,1000.0,1,42,95,72,2
HP,Ultrabook,15.6,Windows 10 Pro,2.63,767.2,8.0,0,0,1920x1080,Intel,Core i7 7500U,2.7,1TB HDD,0,1000.0,HDD,0.0,0,35,95,69,3
Dell,Ultrabook,15.6,Windows 10 Pro,2.0,771.7,8.0,0,0,1920x1080,Intel,Core i7 7500U,2.7,128GB SSD,1,128.0,SSD,1000.0,1,35,95,72,2
HP,Ultrabook,15.6,Windows 10 Pro,1.84,779.4,8.0,0,0,1920x1080,Intel,Core i7 7500U,2.7,256GB SSD,0,256.0,SSD,0.0,0,35,95,53,7
Asus,Ultrabook,15.6,Windows 10 Pro,2.0,782.6,8.0,0,0,1920x1080,Intel,Core i7 7500U,2.7,256GB SSD,1,256.0,SSD,1000.0,1,35,95,53,8
HP,Ultrabook,17.3,Windows 10 Pro,1.9,811.3,8.0,0,0,1920x1080,Intel,Core i7 7500U,2.7,128GB SSD,1,128.0,SSD,1000.0,1,35,95,1,2
HP,Ultrabook,17.3,Windows 10 S,2.63,818.4,8.0,0,0,1920x1080,Intel,Core i7 7500U,2.7,128GB SSD,1,128.0,SSD,1000.0,1,35,95,69,2
HP,Ultrabook,17.3,Windows 10 S,1.48,826.1,8.0,0,0,1920x1080,Intel,Core i7 7500U,2.7,128GB SSD,1,128.0,SSD,1000.0,1,35,95,53,2
Dell,Ultrabook,17.3,Windows 10 S,1.6,830.5,8.0,0,1,1920x1080,Intel,Core i7 7500U,2.7,128GB SSD,1,128.0,SSD,1000.0,1,40,95,53,2
Dell,Ultrabook,17.3,Windows 10 S,2.19,830.5,8.0,0,1,1920x1080,Intel,Core i7 7500U,2.7,128GB SSD,1,128.0,SSD,1000.0,1,40,95,53,2
Asus,Ultrabook,17.3,Windows 10 S,2.0,830.5,8.0,0,0,3840x2160,Intel,Core i7 7500U,2.7,128GB SSD,1,128.0,SSD,1000.0,1,39,95,89,2
HP,Ultrabook,17.3,Windows 10 S,1.84,833.7,8.0,0,0,1920x1080,Intel,Core i7 7500U,2.7,128GB SSD,1,128.0,SSD,1000.0,1,35,95,53,2
HP,Ultrabook,17.3,Windows 10 S,1.34,845.9,8.0,0,0,1920x1080,Intel,Core i7 7500U,2.7,128GB SSD,1,128.0,SSD,1000.0,1,42,95,53,2
Asus,Ultrabook,17.3,Windows 10 S,2.0,852.9,8.0,0,0,1920x1080,Intel,Core i7 7500U,2.7,512GB SSD,0,512.0,SSD,0.0,0,35,95,53,11
HP,Ultrabook,17.3,Windows 10 S,1.26,853.5,8.0,0,0,1920x1080,Intel,Core i7 7500U,2.7,512GB SSD,0,512.0,SSD,0.0,0,35,95,53,11
HP,Ultrabook,17.3,Windows 10 S,1.11,862.5,8.0,0,1,1920x1080,Intel,Core i7 7500U,2.7,512GB SSD,0,512.0,SSD,0.0,0,40,95,53,11
Lenovo,Ultrabook,17.3,Windows 10 S,1.38,862.5,8.0,0,1,1920x1080,Intel,Core i7 7500U,2.7,512GB SSD,0,512.0,SSD,0.0,0,40,95,53,11
Toshiba,Ultrabook,17.3,Windows 10 S,2.0,887.4,8.0,0,0,1920x1080,Intel,Core i7 7500U,2.7,512GB SSD,0,512.0,SSD,0.0,0,42,95,53,11
HP,Ultrabook,17.3,Windows 10 S,1.84,888.1,8.0,0,0,1920x1080,Intel,Core i7 7500U,2.7,512GB SSD,0,512.0,SSD,0.0,0,35,95,53,11
HP,Ultrabook,17.3,Windows 10 S,1.32,894.5,8.0,0,0,1920x1080,Intel,Core i7 7500U,2.7,512GB SSD,0,512.0,SSD,0.0,0,42,95,53,11
HP,Ultrabook,17.3,Windows 10 S,1.42,894.5,16.0,0,1,3200x1800,Intel,Core i7 7500U,2.7,512GB SSD,0,512.0,SSD,0.0,0,57,95,53,11
Dell,Ultrabook,17.3,Windows 10 S,1.29,932.2,8.0,0,0,1920x1080,Intel,Core i7 7500U,2.7,512GB SSD,0,512.0,SSD,0.0,0,35,95,53,11
Asus,Ultrabook,17.3,Windows 10 S,1.63,938.6,16.0,0,0,1920x1080,Intel,Core i7 7500U,2.7,512GB SSD,0,512.0,SSD,0.0,0,35,95,72,11
Dell,Ultrabook,17.3,Windows 10 S,1.29,944.3,8.0,0,1,3200x1800,Intel,Core i7 7500U,2.7,512GB SSD,0,512.0,SSD,0.0,0,57,95,53,11
Lenovo,Ultrabook,17.3,Windows 10 S,1.58,946.3,8.0,0,0,1920x1080,Intel,Core i7 7500U,2.7,512GB SSD,0,512.0,SSD,0.0,0,42,95,53,11
HP,Ultrabook,17.3,Windows 10 S,1.26,948.2,8.0,0,0,1920x1080,Intel,Core i7 7500U,2.7,512GB SSD,0,512.0,SSD,0.0,0,35,95,53,11
Huawei,Ultrabook,17.3,System Windows 11 Pro,1.05,958.4,8.0,0,0,2160x1440,Intel,Core i7 7500U,2.7,256GB SSD,1,256.0,SSD,1000.0,1,43,95,53,8
Lenovo,Ultrabook,17.3,System Windows 11 Pro,1.4,958.4,16.0,0,0,1920x1080,Intel,Core i7 7500U,2.7,256GB SSD,1,256.0,SSD,1000.0,1,42,95,53,8
Lenovo,Gaming,17.3,Windows 10 S,1.36,1012.7,8.0,0,0,1920x1080,Intel,Core i7 7500U,2.7,256GB SSD,1,256.0,SSD,1000.0,1,42,95,53,8
Samsung,Gaming,17.3,Windows 10 S,1.31,1022.3,8.0,0,1,1920x1080,Intel,Core i7 7500U,2.7,128GB SSD,1,128.0,SSD,1000.0,1,34,95,53,2
Samsung,Ultrabook,17.3,Windows 10 S,0.81,1054.3,16.0,0,0,1920x1080,Intel,Core i7 7500U,2.7,256GB SSD,0,256.0,SSD,0.0,0,35,95,53,7
Lenovo,Ultrabook,17.3,Windows 10 S,1.36,1054.9,8.0,0,0,1920x1080,Intel,Core i7 7500U,2.7,256GB SSD,0,256.0,SSD,0.0,0,42,95,53,7
Samsung,Ultrabook,17.3,Windows 10 S,1.17,1086.3,8.0,0,0,1920x1080,Intel,Core i7 7500U,2.7,256GB SSD,0,256.0,SSD,0.0,0,35,95,53,7
Lenovo,Ultrabook,17.3,Windows 10 S,1.99,1105.5,8.0,0,0,1920x1080,Intel,Core i7 7500U,2.7,256GB SSD,0,256.0,SSD,0.0,0,42,95,53,7
Asus,Ultrabook,17.3,Windows 10 S,1.1,1118.2,16.0,0,1,1920x1080,Intel,Core i7 7500U,2.7,256GB SSD,0,256.0,SSD,0.0,0,34,95,53,7
Lenovo,Ultrabook,17.3,Windows 10 S,1.38,1118.2,16.0,0,1,1920x1080,Intel,Core i7 7500U,2.7,256GB SSD,0,256.0,SSD,0.0,0,34,95,53,7
HP,Ultrabook,17.3,Windows 10 S,1.36,1118.9,8.0,0,0,1920x1080,Intel,Core i7 7500U,2.7,128GB SSD,1,128.0,SSD,1000.0,1,42,95,53,2
Lenovo,Ultrabook,17.3,Windows 10 S,1.37,1123.6,8.0,0,1,1920x1080,Intel,Core i7 7500U,2.7,128GB SSD,1,128.0,SSD,1000.0,1,40,95,53,2
Toshiba,Ultrabook,17.3,Windows 10 S,1.1,1144.5,8.0,0,1,1920x1080,Intel,Core i7 7500U,2.7,256GB SSD,1,256.0,SSD,1000.0,1,34,95,53,8
Lenovo,Ultrabook,17.3,Windows 10 S,1.36,1149.6,16.0,0,0,1920x1080,Intel,Core i7 7500U,2.7,256GB SSD,1,256.0,SSD,1000.0,1,42,95,53,8
